,baseMean,log2FoldChange,pvalue,padj
FBgn0037294,4.3224514664700395,-2.7651803861435083,0.13461961655514876,0.8625172805091849
FBgn0259212,5941.2423428885195,-0.029905232366367083,0.38408518221272364,0.8625172805091849
FBgn0263018,5.761939295013543,0.209446605804817,0.708270134518718,0.9078405338363854
FBgn0037296,10.962532314817844,-0.6457150430404778,0.4023973339771824,0.8625172805091849
FBgn0037297,614.01699984919,-0.16489618561307148,0.5728291288703454,0.8762237286500123
FBgn0037298,3279.1271663500197,0.2836084466213304,0.10502246843549724,0.8625172805091849
FBgn0040682,21.204234813482543,-0.8327444372473183,0.19899885783570131,0.8625172805091849
FBgn0037299,1016.447272253557,-0.10422962373273101,0.23666674302384325,0.8625172805091849
FBgn0040208,668.7329003940599,-0.14110497660286947,0.2568034235510742,0.8625172805091849
FBgn0037301,795.1875460580577,-0.13700872640850195,0.7011594353730923,0.9048785265417093
FBgn0260462,3568.8211233670263,-0.15481303255924858,0.0647173195661559,0.8625172805091849
FBgn0264789,10.049812146617311,-0.5056653575339436,0.5927769637745693,0.8807048376577636
FBgn0037304,17.015359761916063,0.6157716908676396,0.3593076538744094,0.8625172805091849
FBgn0037305,512.4519636762751,-0.09938632383667514,0.5083618035311529,0.8676867905448156
FBgn0264785,2311.7984303497497,-0.08020375122972853,0.6865756861711276,0.9014772034500549
FBgn0037307,3.6665404295200617,-1.8379266315247191,0.18774761793899614,0.8625172805091849
FBgn0267443,7.606335493612526,-0.23392388353923882,0.7775847697354905,0.9273487743511616
FBgn0013576,2146.1189970584196,-0.12143176525515705,0.21419731751958992,0.8625172805091849
FBgn0037312,2281.5046761671424,0.16912582746706367,0.072089826543256,0.8625172805091849
FBgn0037313,3214.38641139233,0.004184733927668557,0.8983276522050647,0.9676021256809068
FBgn0250746,9485.347291934571,0.007042681441782285,0.8890213077785969,0.9656507566221018
FBgn0037315,609.4954489799729,0.29225887219853997,0.4040727458660762,0.8625172805091849
FBgn0264912,58.270512521258034,-1.3159270626832111,0.047032770280723085,0.8625172805091849
FBgn0003275,6050.552661388291,-0.3790971196258686,0.2500246946569078,0.8625172805091849
FBgn0086695,562.4107615157151,0.02221120023404005,0.9428300201288229,0.9819971365139266
FBgn0037317,781.4841251917234,-0.03581797830308282,0.8954056905074752,0.9667050207553505
FBgn0041707,9.139902487782814,-1.9716460481452833,0.12880153053006965,0.8625172805091849
FBgn0001311,17.239397888994258,-0.8451376430401849,0.57779337998318,0.8776692761657172
FBgn0264712,4119.800648127354,0.00660562279669291,0.9540072774970101,0.9873181665729149
FBgn0037323,7.838548766226922,0.39810091680801035,0.777346945876315,0.9273372886753495
FBgn0037327,1524.3860709416479,0.01894099622195892,0.9592650610701481,0.9888430680039673
FBgn0037328,13710.314442164337,0.14244789702528396,0.12068700807735919,0.8625172805091849
FBgn0037329,1750.7953236078126,0.06616427973978366,0.6840229323949363,0.9008121876326819
FBgn0037330,1073.0734351965652,-0.05415656217140002,0.7433099925630582,0.9180071365667349
FBgn0011715,7465.920019365824,0.03225262864932645,0.6741753625890293,0.8974602719140597
FBgn0037332,279.70594274120094,0.25701317733632273,0.6505530870596133,0.8922270027725852
FBgn0015402,172.67485789654063,-0.14289167804732228,0.6703757894861821,0.8969131173904691
FBgn0051550,622.8834069147275,-0.21882279946349836,0.3069041966368015,0.8625172805091849
FBgn0051547,22.36902808951274,-1.6657915953106794,0.39994363241998965,0.8625172805091849
FBgn0010051,229.21762606299265,0.022610686858275154,0.9428111162096796,0.9819971365139266
FBgn0037336,2589.2778175612684,0.27695738774610834,0.1953295798489481,0.8625172805091849
FBgn0014342,553.9594158586607,-1.0037465537042722,0.0723122963070366,0.8625172805091849
FBgn0086768,1811.1029555641587,-0.19395867404683423,0.3415442858529999,0.8625172805091849
FBgn0037338,2608.937614220223,0.29261897753922217,0.09187323328262664,0.8625172805091849
FBgn0037339,668.5797937336438,0.0945243945489141,0.7505242896466662,0.9209951882668266
FBgn0037340,1217.0667646392442,-0.22793204931352284,0.1383544607446816,0.8625172805091849
FBgn0037341,1266.4077181232901,0.13110101349509007,0.296097979181288,0.8625172805091849
FBgn0037342,1453.5961551070138,0.14055288900618537,0.3736050848257698,0.8625172805091849
FBgn0041191,7110.599703160758,0.13713235790246459,0.06555583572740663,0.8625172805091849
FBgn0023023,28.874812320888797,-1.032056590181927,0.10057649119305072,0.8625172805091849
FBgn0037344,849.5340948801355,-0.06652360777753948,0.6978190213803546,0.9040762460592034
FBgn0037345,178.38267673103095,0.314087861220611,0.14426643145420362,0.8625172805091849
FBgn0014366,2472.457369924795,-0.32239139023714014,0.1953631033219524,0.8625172805091849
FBgn0283535,9304.281635196532,0.36711108112860147,0.1058247261242969,0.8625172805091849
FBgn0250753,59316.56097560935,0.19163011572035277,0.17284143647028039,0.8625172805091849
FBgn0082988,4.117558146032264,-0.8849620326501076,0.32615554076804393,0.8625172805091849
FBgn0082989,6.52253433373021,-0.6827499854589862,0.5447920829513777,0.86908086584032
FBgn0037347,890.794947516602,-0.3470860644293179,0.0009338550145676728,0.7313942240816563
FBgn0261004,1864.7621485219388,-0.05961577847053197,0.6554251251008706,0.8933555387721372
FBgn0017550,1181.503710948167,-0.11950302487288579,0.42409950522295636,0.8625172805091849
FBgn0267810,3.968537731801606,-0.38640362429458386,0.3862468624073332,0.8625172805091849
FBgn0044823,1756.925228539322,0.19331562014284978,0.19142942443505817,0.8625172805091849
FBgn0037350,297.56767318356384,-0.40425044825866513,0.4766562282456182,0.8655049660604534
FBgn0037351,27457.266620423015,0.06902191419947905,0.5006069676021222,0.8672046341553873
FBgn0051551,27.631181269096846,-0.7340094773681866,0.2304963113928952,0.8625172805091849
FBgn0051549,4480.685232406299,0.16226753685186282,0.045174281350792905,0.8625172805091849
FBgn0037354,2844.892156362346,0.3183515806687121,0.03197714805656559,0.8625172805091849
FBgn0051548,129.34672294764837,-0.5633125997827154,0.14972571465511927,0.8625172805091849
FBgn0037356,311.48332057479666,-0.9131733549761588,0.0882834501469485,0.8625172805091849
FBgn0027951,3222.910996837131,-0.14389013882116253,0.4959008400337074,0.8670281348266876
FBgn0262125,1498.675164278249,0.039446414882528,0.7662920511615419,0.9238077506300626
FBgn0037358,3668.672427289885,0.07471214199833563,0.18004009001425927,0.8625172805091849
FBgn0037359,1854.2688971697462,-0.05410299324779169,0.7296541690528073,0.9133413557894275
FBgn0037360,3338.2856027693547,-0.5881170800968372,0.3408839164835657,0.8625172805091849
FBgn0264902,45.443030565955745,-1.1215215449963527,0.1895190699799278,0.8625172805091849
FBgn0046222,1906.5950609080685,0.07778688347303667,0.7707862876830623,0.9242453329984588
FBgn0010772,988.0617250618906,-0.24835815704100214,0.34313585675404673,0.8625172805091849
FBgn0037363,2327.926323003752,-0.5097795452611742,0.16569415816211674,0.8625172805091849
FBgn0037364,1281.7971061437872,0.2412201196407114,0.5234241373816187,0.8676867905448156
FBgn0261261,44.15360836739591,0.1812877515192977,0.7299393409914932,0.91341399212759
FBgn0037365,3.923454217588805,0.1388191075010411,0.9362260774504616,0.9799150516987037
FBgn0004878,169.45533735196523,-1.5445359230205395,0.3181610255217108,0.8625172805091849
FBgn0037368,802.2089936090955,-0.28908501867237957,0.5269824093479042,0.8676867905448156
FBgn0037369,1725.495749406012,0.182197003750574,0.3667793551348869,0.8625172805091849
FBgn0037370,2172.8891266254072,0.2350550193206989,0.032975507765898575,0.8625172805091849
FBgn0037371,2211.904158407831,-0.21469864019810028,0.3485314125172359,0.8625172805091849
FBgn0027497,737.7305055737874,-0.042206024926430954,0.784552351078565,0.9286079038055414
FBgn0037372,5825.890780146664,-0.15270491821754056,0.03240402707758451,0.8625172805091849
FBgn0266672,757.6460686007573,0.2460841627444486,0.28728284509108454,0.8625172805091849
FBgn0037374,2953.450227575048,0.09388939942037976,0.08639816703237822,0.8625172805091849
FBgn0037376,7209.8167826461095,0.297111171279542,0.23449924220012375,0.8625172805091849
FBgn0028690,13213.965546223813,0.15030651670565334,0.06649792536845092,0.8625172805091849
FBgn0037377,2568.008601302336,0.29194308022927407,0.022973828225248943,0.8625172805091849
FBgn0037378,984.7307596665186,-0.7787036772800047,0.139301708179571,0.8625172805091849
FBgn0037379,1310.2969732671556,0.15112187384891484,0.6445564555040884,0.8904972112174149
FBgn0263353,10.343996091044666,0.021074469730560534,0.9664908209537795,0.9908740646233797
FBgn0037382,1840.4328618487198,-0.1372409284571984,0.3934594758882967,0.8625172805091849
FBgn0037383,683.8836269750273,0.08249111546712029,0.7695049891079435,0.9240813608776091
FBgn0037384,6934.973686927307,-0.05419498009945422,0.6251842748436438,0.8853558717562879
FBgn0029088,566.69828004697,0.07911155774115558,0.8740744438117758,0.9603014981162239
FBgn0028436,1083.3230167640365,-0.14517155740800283,0.5387864814271519,0.8687861936371253
FBgn0037391,169.74239130693465,-0.22796453903726985,0.2330500960287524,0.8625172805091849
FBgn0083949,4.678689004810068,-1.4261971827390438,0.3900672907414288,0.8625172805091849
FBgn0003261,15587.134869486166,-0.21360022060687978,0.07246802884726082,0.8625172805091849
FBgn0037395,10.090839681231829,-0.9457913779159054,0.08070078388340339,0.8625172805091849
FBgn0026077,12.390424140590602,0.023348571656660582,0.9879684431668998,0.9959699886885894
FBgn0037424,3.3179946105045754,-1.3886625919535698,0.5161117366736784,0.8676867905448156
FBgn0037431,15.458800648388689,-0.3609832930152402,0.4987766848943485,0.8672046341553873
FBgn0037432,15.366826267326921,-0.6057031473486977,0.6231397939051182,0.8853558717562879
FBgn0037433,6.8846726448755176,-1.3188196984204028,0.0961754094543398,0.8625172805091849
FBgn0261789,6943.606914238535,0.07020502480150508,0.40053743614502146,0.8625172805091849
FBgn0037435,99.98631944152316,-0.4391353864063831,0.31757227375466385,0.8625172805091849
FBgn0037436,17.7446552589744,-0.05596739294650623,0.9421986518020261,0.9819162907496745
FBgn0267698,1177.2130114779889,0.09516855547766458,0.7163623650920878,0.9102178205901476
FBgn0261641,1600.0216087523797,-0.4563586035073277,0.19850253614942723,0.8625172805091849
FBgn0037439,1567.7387453930403,-0.6781119854084409,0.27845901691115293,0.8625172805091849
FBgn0037440,297.38863141081,-1.3534437925085283,0.3949421917968533,0.8625172805091849
FBgn0260766,27.948849973708345,-2.491767815968945,0.04904758239985243,0.8625172805091849
FBgn0027514,1935.6094928887348,-0.14748538796868071,0.17350920834032227,0.8625172805091849
FBgn0010282,3853.149008337372,-0.026859660378820288,0.7307783722465042,0.9137540339128405
FBgn0037442,1317.2752922926888,-0.12787039225527663,0.32575799877260153,0.8625172805091849
FBgn0037443,615.9000942737482,-0.17669643918452183,0.6100689524921763,0.8844972946357411
FBgn0264495,2162.012071673345,0.18497585363254362,0.3614712282182522,0.8625172805091849
FBgn0264787,24.1997589277732,-1.2859307303871839,0.023455510689782074,0.8625172805091849
FBgn0037445,185.6170592861704,0.07497359576362984,0.8312272861222564,0.944968418403663
FBgn0037446,4314.804574325992,-0.004748514469474587,0.9671349450172902,0.9910135657442353
FBgn0037449,23.870587892223497,-1.3245053365096335,0.4300248883119111,0.8625172805091849
FBgn0010355,708.2477794767374,-0.2321862324184603,0.23310674877965742,0.8625172805091849
FBgn0026566,7580.48494408518,0.009979294800451,0.8052426154638976,0.9383196835548522
FBgn0262801,2236.328809753218,-0.06684951082410732,0.2602714739624638,0.8625172805091849
FBgn0024912,332.1455759307998,0.003779256874590742,0.980795158873084,0.9940770722798724
FBgn0002522,56.784601385746505,0.016880601693079204,0.9902539180200589,0.9964592188846599
FBgn0004780,6.445301472828248,-0.1988768222642976,0.7395416679973569,0.9161512830735279
FBgn0063127,5.243457598218478,-1.523475251243847,0.009881199163808255,0.8625172805091849
FBgn0051481,55.48350241159316,-0.35812089497338806,0.716480144632036,0.9102178205901476
FBgn0004054,818.0264877196445,-0.21838231425195065,0.8543168689505275,0.9551934452452705
FBgn0085326,18.424381779432114,-0.03353025266718372,0.9786365160337478,0.9936093328649283
FBgn0004053,7847.538604649427,-0.35795683267228656,0.7223614464956738,0.9118928243077319
FBgn0000166,52.083145682973715,-0.40814077739558563,0.5959934486478822,0.8816405716313399
FBgn0267153,90.71722979653829,-0.014337683383757734,0.9892670961180016,0.9963046768389223
FBgn0000071,4915.531457485358,-1.055820540159689,0.28917554688636765,0.8625172805091849
FBgn0266235,17.625396239466763,0.013259978787347103,0.9758616280248724,0.993177903341001
FBgn0261638,6.977637444098797,0.7379394405784218,0.25271907618963474,0.8625172805091849
FBgn0000439,7.183230134773314,1.1803799004787459,0.5737725882578639,0.876979165221587
FBgn0261503,60.57024414261634,-1.0245602505955693,0.468867935612159,0.8652736882389123
FBgn0051485,5.064791489014748,-0.7732527868332593,0.44140984980279485,0.8625172805091849
FBgn0267560,7.718048005274803,0.3511938733609318,0.7000020844512851,0.9045265601138223
FBgn0001077,363.7351549147831,-0.7710551835212085,0.5506072873081274,0.8697882852471924
FBgn0266237,6.29748825714946,0.5507727946050303,0.6919691192152939,0.9026549739637505
FBgn0260642,224.7239870114581,0.8096028329767353,0.4937895946890649,0.866316900972021
FBgn0267559,9.630577559146746,1.3733345080972854,0.46986923167990124,0.8652736882389123
FBgn0266238,3.793865724155563,-0.2939852093705131,0.7649280194081343,0.9238077506300626
FBgn0026563,3.6250326465578397,1.5733704449078552,0.14724498624742352,0.8625172805091849
FBgn0037465,1287.9466516200816,0.28150403531739365,0.22309819775907402,0.8625172805091849
FBgn0037466,623.232361665996,0.18492297667644275,0.6656793832946062,0.8963651036147914
FBgn0037467,877.2684474372941,-0.6417555566264582,0.13653671114550903,0.8625172805091849
FBgn0267568,10.438048921527649,-0.1277730420676867,0.7566744328454637,0.9224059821217272
FBgn0037468,10453.224337825208,0.2832408117419561,0.050322626901293306,0.8625172805091849
FBgn0010774,3841.1922688238737,0.061791777209279655,0.5591548528300776,0.8723805228268717
FBgn0037469,1649.1437300792493,-0.1893710848185698,0.4671357043461369,0.8652736882389123
FBgn0037470,4162.654103387186,0.1250843811162776,0.32718993864887297,0.8625172805091849
FBgn0267567,6.243426764241509,-0.5385298782805641,0.42847663550260967,0.8625172805091849
FBgn0003884,50711.08383051557,-0.08138560433029407,0.4784893796765577,0.8656688845389894
FBgn0263768,2906.054579553833,0.3326523807322019,0.09249291335164338,0.8625172805091849
FBgn0040670,73.99279225809487,-0.4578276661450739,0.5195496160852293,0.8676867905448156
FBgn0261238,864.8125729145587,0.12035934780505902,0.7166925839399403,0.9102178205901476
FBgn0014863,9.307787636830122,-0.6559939725792668,0.3568925590394467,0.8625172805091849
FBgn0037472,465.1264797632086,0.338336822301077,0.29872075278243193,0.8625172805091849
FBgn0037473,614.4828004700166,0.096009894329384,0.5186898506813654,0.8676867905448156
FBgn0262149,25.14520834266088,-1.2226728555288662,0.3322237821553394,0.8625172805091849
FBgn0051248,17.792326197518545,-1.599420376608204,0.4971936701957765,0.8670281348266876
FBgn0037478,1747.6269026320113,0.004980989788855535,0.9518098917683911,0.9862934803104065
FBgn0250732,1226.5454147415483,-0.09071814888618997,0.5712363062922602,0.8756947410410966
FBgn0011020,474.49067575397436,-0.3903764229777324,0.16135691401827934,0.8625172805091849
FBgn0037481,2004.3413933796062,-0.006752230408658036,0.9197867266422173,0.9742543705487234
FBgn0002306,120.16211624359615,-1.4040035963293318,0.3888118625507609,0.8625172805091849
FBgn0037482,523.6951896485426,-0.13750324040531836,0.4565745194811187,0.864233999771503
FBgn0086372,1347.076514669886,-0.015972889135219635,0.9540173728003402,0.9873181665729149
FBgn0037483,7.316337876290889,-0.5835687103309396,0.5741196225528398,0.8770260576877613
FBgn0037485,3.4198910175831756,-1.090173752112853,0.5106801899458404,0.8676867905448156
FBgn0037487,11.393300392717782,-1.3048691013895402,0.3099284865155311,0.8625172805091849
FBgn0037489,2942.504316132912,-0.18799981374235708,0.37876267966018873,0.8625172805091849
FBgn0037490,758.0541607100745,-0.2419592969304283,0.3580467607539211,0.8625172805091849
FBgn0037491,754.8352640427269,-0.06466577265449652,0.8046441030350094,0.9383196835548522
FBgn0037492,986.929302415312,0.09089836327204988,0.4996489213140267,0.8672046341553873
FBgn0011282,15.712525238336324,-0.2617571050331489,0.4313698942585204,0.8625172805091849
FBgn0001112,17.2309436715652,-0.30471262684762174,0.539572167484217,0.8687861936371253
FBgn0267805,6.3743015246950705,-1.9215869377228418,0.27080427177926647,0.8625172805091849
FBgn0037498,341.494642106418,-1.0089997966309991,0.5225677494588266,0.8676867905448156
FBgn0037504,2197.5743240026327,-0.30406178139437334,0.5061069351660726,0.8676867905448156
FBgn0043853,15.899851552475452,-0.6219279252536601,0.39101342360066926,0.8625172805091849
FBgn0065099,338.5858553934432,0.8616337321228849,0.41065639224705885,0.8625172805091849
FBgn0015569,457.80578244357815,-0.018879601342264588,0.9784712915324654,0.9936093328649283
FBgn0015576,5.443273871493819,1.5115631633622728,0.27281787387706596,0.8625172805091849
FBgn0015575,10.29766364061319,-3.081872247726849,0.07049164329385865,0.8625172805091849
FBgn0015574,33.98147511924659,-0.5683852280383906,0.6321703781252217,0.8871511991730346
FBgn0015831,53.83406136867464,-0.1819787390341237,0.7984722965980553,0.935660255763647
FBgn0003885,4035.9053713337653,-0.21558395453642631,0.194521614504145,0.8625172805091849
FBgn0261393,753.4982180663384,-0.03607611793008775,0.909080903217504,0.9711961763516712
FBgn0015572,3.537217751851985,-0.738541077774835,0.5512900360211942,0.8698805567569499
FBgn0015570,36.16749098794087,0.2126223690408729,0.8889612308113699,0.9656507566221018
FBgn0015568,294.27213406373096,0.18062424752650283,0.6504561782677536,0.8922270027725852
FBgn0083963,19.617044552259276,-0.8022500840388817,0.42559581367189375,0.8625172805091849
FBgn0037513,95.3739722933513,-0.8438614424345665,0.5533403319154117,0.8713873138038668
FBgn0037514,5.329499099582534,0.3149683638503217,0.7857305289642881,0.928959061638948
FBgn0037515,439.40013536006245,0.10496688369949977,0.7292107785018562,0.9133413557894275
FBgn0037516,7.217275121091137,-1.2827028245848946,0.3639635346502764,0.8625172805091849
FBgn0037518,168.55935375267697,0.5490553464687388,0.15819709399502452,0.8625172805091849
FBgn0037521,115.61518877712014,-0.8081671462702984,0.4502546056700005,0.864233999771503
FBgn0051472,2371.9156486152565,0.06905514778499904,0.4324288963686112,0.8625172805091849
FBgn0051473,9.535636651321306,-1.2622501491641926,0.16225806853876476,0.8625172805091849
FBgn0085413,13.677203373080156,-1.9008935321000728,0.04077651851006931,0.8625172805091849
FBgn0037525,505.3437235051456,0.26667342742692873,0.31853830943487793,0.8625172805091849
FBgn0037526,338.95899008664406,0.003370694921037713,0.9902343273711338,0.9964592188846599
FBgn0037529,814.2741110139904,-0.05664420822800095,0.4512941333797331,0.864233999771503
FBgn0260005,15.109992158582342,0.9048561932298406,0.5806453499543951,0.8787417973797813
FBgn0037530,978.8636016640281,-0.09772464986812185,0.6826893316530508,0.9008093393412188
FBgn0024909,3018.8117541465494,0.10951463064287938,0.5462444373999512,0.86908086584032
FBgn0004901,1264.8360367207097,-0.8191865320180376,0.023380320569641753,0.8625172805091849
FBgn0014930,1070.5464841199328,-0.024503070565842916,0.7700545519058286,0.9242453329984588
FBgn0014931,1073.5709411061237,0.5801686807255216,0.12397041388402402,0.8625172805091849
FBgn0037531,3293.5780429873466,0.22832343652025494,0.44385148666662505,0.8625172805091849
FBgn0002542,740.754799207905,-0.2444832676924516,0.3456381080464637,0.8625172805091849
FBgn0000504,31.668547216378254,0.2824121692551621,0.6114645824021687,0.8844972946357411
FBgn0037533,5021.8554559144295,0.1621690965506912,0.6412080004713272,0.8904972112174149
